scenario,horizon_years,fold,model,train_rows,train_failures,validation_rows,validation_failures,test_rows,test_failures,selected_c,calibrator_kind,calibrator_intercept,calibrator_slope,roc_auc,average_precision,brier_score,log_loss,spearman,calibration_intercept,calibration_slope,expected_calibration_error
null_alpha,3,4,relative_axes_logit,21684,396,7884,170,9180,183,10.0,platt,-1.7553989707824418,0.5122313959959488,0.5493749889914732,0.0241873233028207,0.0195285167488469,0.0975692369431315,0.0239072355961828,-0.2489676323806844,0.9544000290607896,0.0038905701991777
null_alpha,3,4,combined_axes_logit,21684,396,7884,170,9180,183,1.0,platt,-2.300691671283741,0.3727314175203243,0.5655886509832361,0.0262628627881588,0.0195234907977909,0.0974616677151436,0.0317578467058053,-0.2509261228502525,0.958644002970128,0.0045847152719602
null_alpha,3,4,hist_gradient_boosting,21684,396,7884,170,9180,183,,platt,-0.224505930243059,0.897218350354077,0.5207601076497266,0.0213300918059816,0.0195608767066842,0.0981648490494513,0.0100674315581342,-4.179546719406983,-0.0742499968875287,0.0050568074590788
null_alpha,5,1,profitability_logit,2729,88,4489,125,6526,226,0.01,platt,-2.445431773215496,0.3257113555852833,0.6112473662031184,0.0579096150579613,0.0334306148117788,0.1504367075095544,0.0704624582923142,17.61074913583283,5.89586473241439,0.0098635377008929
null_alpha,5,1,distress_logit,2729,88,4489,125,6526,226,0.01,platt,-0.2814337655965054,0.9626361616049036,0.5989345413681697,0.0544851126084464,0.0333921324698856,0.1498238387358425,0.0626636947260013,4.1328717324854365,2.095107129037301,0.0097213785656819
null_alpha,5,1,industry_rate,2729,88,4489,125,6526,226,,platt,-4.446126382523458,-0.225229937849468,0.5112902092990588,0.0377221593961335,0.0335493990740719,0.1526297332974762,0.0071767609415848,-3.6448833564489775,-0.0884102253353039,0.014189367575254
null_alpha,5,1,occupied_cell_rate,2729,88,4489,125,6526,226,,platt,-2.371509310272417,0.3422653913554122,0.5008396544458491,0.0349141928080815,0.0334964455968906,0.1516672254810506,0.0005323680073643,-2.8927692312188933,0.1216724631499075,0.0097240743480856
null_alpha,5,1,relative_axes_logit,2729,88,4489,125,6526,226,0.01,platt,-1.2020428557606235,0.6956357644468241,0.544192653462565,0.0391447645512841,0.0334575328534841,0.1509458548065957,0.0279909817923287,-0.2412280549139152,0.8651453959556515,0.0071259854968079
null_alpha,5,1,combined_axes_logit,2729,88,4489,125,6526,226,0.01,platt,-1.609619740959166,0.5681193402813471,0.5269381233319287,0.0379308942241728,0.0334890778728137,0.1516013763029354,0.0170622142058576,-1.4223432734428747,0.5274560210360972,0.0101247643332637
null_alpha,5,1,hist_gradient_boosting,2729,88,4489,125,6526,226,,platt,-3.36554294455217,0.0453259478791225,0.4663794072201151,0.033668755192627,0.0334899639002132,0.1515149164050659,-0.0212947928332588,-0.2436952018166448,0.8658255991382648,0.0083278828926454
null_alpha,5,2,profitability_logit,6032,179,5578,186,7393,264,0.01,platt,-1.2402756366135987,0.6096384976483048,0.5864480121739204,0.0512056696984822,0.0343613641858283,0.152947842241981,0.0555701031519313,3.720400473372334,2.073411936229143,0.0063245626762285
null_alpha,5,2,distress_logit,6032,179,5578,186,7393,264,0.01,platt,-2.4005543911798406,0.2809811901145924,0.5864719221957264,0.0495415428091845,0.0343804028666187,0.1532731299146338,0.0555854728792935,5.791787075465442,2.720108178487544,0.0092912659641091
null_alpha,5,2,industry_rate,6032,179,5578,186,7393,264,,platt,-2.3224777913027146,0.2892702393733128,0.4626993033150979,0.0326234817362934,0.0344922409837129,0.1550097846371827,-0.0240630957271583,-4.470125783482512,-0.3469622146375358,0.0116725412335499
null_alpha,5,2,occupied_cell_rate,6032,179,5578,186,7393,264,,platt,-2.9520311494666323,0.1160071887400373,0.5180693348125666,0.0406993083681692,0.0344328540913492,0.1540453568614189,0.0116208723128697,-0.2663777897613981,0.8989684909506881,0.0043047082512466
null_alpha,5,2,relative_axes_logit,6032,179,5578,186,7393,264,0.01,platt,-1.5775780187513224,0.5165819898446551,0.5639433683163518,0.0454388941478215,0.0343903676260444,0.1534045531558696,0.0411037742124482,1.6457212630175824,1.4586603778103444,0.00544294496823
null_alpha,5,2,combined_axes_logit,6032,179,5578,186,7393,264,0.01,platt,-1.416852130509695,0.55732005694379,0.5644236940877424,0.0466710620400138,0.0343813904233796,0.1533008664395221,0.0414125349577061,-0.2575082870462539,0.8906243424924986,0.0050522239448261
null_alpha,5,2,hist_gradient_boosting,6032,179,5578,186,7393,264,,platt,-2.52647702271984,0.2264636009163693,0.535880972723447,0.0421677015240547,0.0344319337214153,0.1540798668436372,0.0230648375282724,-1.4789348988179614,0.5361739673291362,0.0063321474973386
null_alpha,5,3,profitability_logit,10521,304,6526,226,8249,338,10.0,platt,2.411794998905141,1.6296945703780972,0.5702194308127624,0.0544178598636775,0.0392436047627461,0.1710193685265436,0.0482192742856312,-1.2599955874641913,0.5652091945947108,0.0085366987141365
null_alpha,5,3,distress_logit,10521,304,6526,226,8249,338,10.0,platt,-0.7587965197670465,0.7359451871087268,0.5621933806496684,0.0514797148981084,0.0392516866670741,0.170707073603661,0.0427078323704096,-0.9458540077367248,0.6735503988130647,0.0073199296459531
null_alpha,5,3,industry_rate,10521,304,6526,226,8249,338,,platt,-4.138330999328596,-0.2250346166923795,0.4778069110571079,0.037915789073853,0.0393840532976951,0.1722780254350158,-0.0152938630734169,-9.68706420709674,-1.9568127845436452,0.0159309367537613
null_alpha,5,3,occupied_cell_rate,10521,304,6526,226,8249,338,,platt,-2.849973149006646,0.1302985197003923,0.5342187007978554,0.044472174338185,0.0393170050232211,0.1713191061354847,0.0235021563770799,-0.2602459018545323,0.8692599893840971,0.0079817789454029
null_alpha,5,3,relative_axes_logit,10521,304,6526,226,8249,338,0.01,platt,-1.6908602909090609,0.4616339297884035,0.5412389235571173,0.0509752928719024,0.0393121408254834,0.1713647046318245,0.0283185286985909,-0.2569112667324372,0.8645381915947211,0.0093134891691692
null_alpha,5,3,combined_axes_logit,10521,304,6526,226,8249,338,0.1,platt,-1.818702162577132,0.4166996488174981,0.5494639327010028,0.0539076452509966,0.0392883962313568,0.1710969953801442,0.0339665945886884,-0.2582829660113201,0.8675206920283429,0.0079485579927643
null_alpha,5,3,hist_gradient_boosting,10521,304,6526,226,8249,338,,platt,-3.103503301705336,0.059717688091251,0.5459086628684948,0.0527588532924576,0.0393162038668775,0.1713153145224734,0.0315252114893936,-0.2610393869925357,0.8703635371010877,0.0081128988985513
null_alpha,5,4,profitability_logit,16099,490,7393,264,9017,298,10.0,platt,1.7409972593967158,1.4468516649032546,0.5593050277454699,0.0408183005763524,0.0319546156004301,0.1451154374139857,0.0367249776629497,-1.4451159202306516,0.5896539879673313,0.0081875200088784
null_alpha,5,4,distress_logit,16099,490,7393,264,9017,298,0.1,platt,0.3295140943552811,1.0561130795952534,0.5235238016797381,0.035383852657165,0.0320457218033951,0.1461067655030981,0.0145672487490242,-2.4361680261100527,0.2877255732661612,0.0090097338528825
null_alpha,5,4,industry_rate,16099,490,7393,264,9017,298,,platt,-4.479950584526556,-0.3346262028346848,0.4822866208257674,0.0334460806653865,0.0319983698967034,0.1457924182437509,-0.0110077595453015,-5.718711960895423,-0.708362364853097,0.0124417030071256
null_alpha,5,4,occupied_cell_rate,16099,490,7393,264,9017,298,,platt,-2.725746452405131,0.1575825842242818,0.50721751694017,0.0334317539272051,0.0319702923706352,0.1453716998434647,0.0044698995360608,-0.2842207632961512,0.9368999563113464,0.0059551265716854
