horizon_months,signal,signal_label,weighting,industry_neutral,delay_months,cost_scenario,months,first_month,last_month,mean_monthly_gross_capacity_return,annualized_gross_capacity_return,annualized_gross_capacity_sharpe,mean_monthly_net_return,annualized_net_return,annualized_net_sharpe,net_maximum_drawdown,net_hit_rate,average_turnover,average_costed_turnover,annualized_transaction_cost,annualized_borrow_cost,average_capacity_fill_ratio,average_long_gross_exposure,average_short_gross_exposure,net_factor_alpha_monthly,net_factor_alpha_hac_standard_error,net_factor_alpha_t_stat,net_factor_alpha_p_value,net_factor_r_squared,annualized_p7_gross_return,annualized_capacity_adjustment,reconciliation_error
6,migration_surprise,migration_surprise,value,True,0,conservative,142,2002-04-30,2019-12-31,0.0010176717163259,0.0122120605959112,0.2354375723245432,-0.0055094649514504,-0.0661135794174058,-1.227384084620736,-0.5646940603541967,0.380281690140845,0.4585810762187796,0.4569558560445041,0.0581639357121768,0.0201617043011402,0.6746843518050281,0.6850459303663223,0.6643227732437338,-0.0055747184834941,0.0011861708511076,-4.699760138506742,2.604672382460343e-06,0.0736872212639592,0.0096065681748638,0.0026054924210474,1.3877787807814457e-17
6,migration_surprise,migration_surprise,value,True,0,low,142,2002-04-30,2019-12-31,0.0010176717163259,0.0122120605959112,0.2354375723245432,-0.0030859676301097,-0.0370316115613173,-0.7065655458206027,-0.3975777444977733,0.4084507042253521,0.4585810762187796,0.4569558560445041,0.0290819678560884,0.0201617043011402,0.6746843518050281,0.6850459303663223,0.6643227732437338,-0.0031435489173239,0.0011593368492389,-2.711506081591053,0.0066978312387788,0.0765705773180651,0.0096065681748638,0.0026054924210474,0.0
6,migration_surprise,migration_surprise,value,True,0,severe,142,2002-04-30,2019-12-31,0.0010176717163259,0.0122120605959112,0.2354375723245432,-0.0088468739848801,-0.1061624878185623,-1.8685330304900531,-0.7229636948416245,0.2957746478873239,0.4585810762187796,0.4569558560445041,0.0982128441133334,0.0201617043011402,0.6746843518050281,0.6850459303663223,0.6643227732437338,-0.00892350755355,0.0012560241617914,-7.104566794975331,1.2070053524467044e-12,0.068867154632938,0.0096065681748638,0.0026054924210474,0.0
